fulcrum_id,created_at,updated_at,created_by,updated_by,system_created_at,system_updated_at,version,change_type,status,project,assigned_to,latitude,longitude,geometry,changeset_id,observer,observer_other,date,location,start_time,end_time,survey_comments,gps_altitude,gps_horizontal_accuracy,gps_vertical_accuracy,gps_speed,gps_course
2448adff-c955-4817-a758-4f90ba776fb7,2022-06-03 21:25:35 EDT,2022-06-04 01:34:38 EDT,bdh64@pitt.edu,bdh64@pitt.edu,2022-06-04 01:34:45 EDT,2022-06-04 01:34:45 EDT,1,create,,,,41.6909747058916,-80.51275908023166,POINT (-80.51275908023166 41.6909747058916),aa16da53-7e9f-4752-9115-a76bf9b94a9b,Emily Jolly,,2022-06-03,Phelps Pond,21:25,23:03,,313.9805565243587,4.216992070453364,4.044571395375675,0.0,-1.0
34786ec9-ea57-42ef-abe8-ecb1923fa45e,2022-06-03 21:35:53 EDT,2022-06-04 00:45:17 EDT,bdh64@pitt.edu,bdh64@pitt.edu,2022-06-04 19:46:17 EDT,2022-06-04 19:46:17 EDT,1,create,,,,41.69104727651836,-80.5126487167588,POINT (-80.5126487167588 41.69104727651836),98bc1269-25a7-43f9-9a7b-bdb7c5b8ae3c,Shane Robertson,,2022-06-03,Phelps Pond,21:35,23:10,,314.1446883305907,4.733769416454068,3.3787518619503483,0.12533924882358166,-1.0
a5e89567-64b4-4e4e-9fff-47ab20dc9cf9,2022-06-04 21:09:38 EDT,2022-06-05 00:51:57 EDT,bdh64@pitt.edu,bdh64@pitt.edu,2022-06-05 00:52:15 EDT,2022-06-05 00:52:15 EDT,1,create,,,,41.69106697706859,-80.51254568602853,POINT (-80.51254568602853 41.69106697706859),8866b225-052d-4f41-8bb8-208e00636a38,Brandon Hoenig,,2022-06-04,Phelps Pond,21:09,22:57,,318.1488216286525,4.655757730075045,3.485463669533122,0.024464426938827034,-1.0
581137d2-2a8f-49d2-aef0-857482ed695e,2022-06-04 21:09:51 EDT,2022-06-05 00:33:09 EDT,bdh64@pitt.edu,bdh64@pitt.edu,2022-06-05 01:27:57 EDT,2022-06-05 01:27:57 EDT,1,create,,,,41.691056932361725,-80.51266394563066,POINT (-80.51266394563066 41.691056932361725),01c29e6d-c4dd-4528-86fe-086aa1eb220a,Shane Robertson,,2022-06-04,Phelps Pond,21:10,22:58,,320.8169823056087,4.598668543296617,3.560447255849047,0.0,-1.0
0428db50-7fcd-4a75-a118-969172dd4c69,2022-06-04 21:09:39 EDT,2022-06-04 22:57:19 EDT,bdh64@pitt.edu,bdh64@pitt.edu,2022-06-05 12:03:37 EDT,2022-06-05 12:03:37 EDT,1,create,,,,41.69099968396284,-80.51254550933885,POINT (-80.51254550933885 41.69099968396284),4a2c8efc-b4ad-48e5-8669-b90e4c1b8eb8,Emily Jolly,,2022-06-04,Phelps Pond,21:09,22:57,,319.36611557006836,8.02946057274308,8.0,2.450000047683716,44.296875
5912bc58-9ead-48aa-9a5c-f236f7acf0e3,2022-06-05 10:40:25 EDT,2022-06-05 11:20:12 EDT,bdh64@pitt.edu,bdh64@pitt.edu,2022-06-05 12:03:38 EDT,2022-06-05 12:03:38 EDT,1,create,,,,41.69125420045265,-80.51253922291147,POINT (-80.51253922291147 41.69125420045265),4a2c8efc-b4ad-48e5-8669-b90e4c1b8eb8,Emily Jolly,,2022-06-05,Phelps Pond,10:40,11:20,Conifer forests,317.1242332458496,3.5355339059327373,4.0,0.0,325.546875
3e67099f-d43b-4546-8383-f106c2d4bf46,2022-06-05 11:20:20 EDT,2022-06-05 12:04:48 EDT,bdh64@pitt.edu,bdh64@pitt.edu,2022-06-05 12:04:52 EDT,2022-06-05 12:04:52 EDT,1,create,,,,41.690940088631294,-80.51252690151381,POINT (-80.51252690151381 41.690940088631294),325b86c8-a09c-4f12-96d0-8f970f22fd0f,Shane Robertson,,2022-06-05,Phelps Pond,10:48,11:20,Coniferous leaf litter. No captures,321.5313377380371,7.296433483130046,8.0,0.0,132.1875
4befc5ba-ee56-431b-b6cd-767ada39ae95,2022-06-05 10:48:47 EDT,2022-06-05 11:20:59 EDT,bdh64@pitt.edu,bdh64@pitt.edu,2022-06-05 12:04:57 EDT,2022-06-05 12:04:57 EDT,1,create,,,,41.69113475184098,-80.51262375153757,POINT (-80.51262375153757 41.69113475184098),c130fa23-3c38-4b5f-a3df-615799a87e19,Brandon Hoenig,,2022-06-05,Phelps Pond,10:48,11:19,Conifer forest. Walked entire area with no sightings.  Frogs skiddish and jumped into water when 15+ feet away. ,314.0229187011719,26.417165067070876,12.490795135498047,-1.0,-1.0
97f1677a-f2aa-4aac-9ec5-6a724170a3dd,2022-06-07 21:03:47 EDT,2022-06-07 23:08:01 EDT,bdh64@pitt.edu,bdh64@pitt.edu,2022-06-08 02:18:45 EDT,2022-06-08 02:18:45 EDT,1,create,,,,41.69181576121953,-80.4997977570185,POINT (-80.4997977570185 41.69181576121953),1761877b-b5ff-4857-92b9-84583d5b37dc,Brandon Hoenig,,2022-06-07,RV Pond,21:25,23:07,,319.41179012227803,12.25072302984998,16.662208311352824,0.0,-1.0
3e443347-f233-4748-9595-6c9d63f7ab76,2022-06-07 21:14:11 EDT,2022-06-08 02:43:30 EDT,bdh64@pitt.edu,bdh64@pitt.edu,2022-06-08 17:33:25 EDT,2022-06-08 17:33:25 EDT,1,create,,,,41.691824523470494,-80.49975856161765,POINT (-80.49975856161765 41.691824523470494),37208c97-d096-4b4f-a1d4-827887780a93,Myah Madril,,2022-06-07,RV Pond,21:22,02:12,,319.44318403024226,18.912521853490148,14.834215339229363,0.0,-1.0
61724611-2e12-4b06-b616-4ef5c0f365fa,2022-06-07 21:15:19 EDT,2022-06-08 20:32:22 EDT,bdh64@pitt.edu,bdh64@pitt.edu,2022-06-08 20:32:42 EDT,2022-06-08 20:32:42 EDT,1,create,,,,41.69184345599942,-80.49979422277164,POINT (-80.49979422277164 41.69184345599942),153ada70-c9bc-44f9-a676-19c9c81f8ea5,Emily Jolly,,2022-06-07,RV Pond,21:22,23:22,,319.8333443850279,4.777741261903153,3.316281873890834,0.0563365009693485,-1.0
d1ea6d9b-d4c4-49c6-a702-1f4e04f715df,2022-06-08 21:11:23 EDT,2022-06-09 00:20:53 EDT,bdh64@pitt.edu,bdh64@pitt.edu,2022-06-09 00:21:08 EDT,2022-06-09 00:21:08 EDT,1,create,,,,41.69202785011538,-80.5007096753274,POINT (-80.5007096753274 41.69202785011538),23eea4d6-3b74-47aa-b773-7f87970bbe93,Emily Jolly,,2022-06-08,RV Pond,21:11,22:02,,319.0699119567871,7.119264290406825,3.0,0.0,57.3046875
90bf7590-701f-4ecb-8d9a-1d7b2c2d8e39,2022-06-08 21:11:27 EDT,2022-06-08 22:08:09 EDT,bdh64@pitt.edu,bdh64@pitt.edu,2022-06-09 00:27:59 EDT,2022-06-09 00:27:59 EDT,1,create,,,,41.69205460980083,-80.50065531750728,POINT (-80.50065531750728 41.69205460980083),e297dd3c-36ab-4959-9116-278cfb2a2a12,Sydney Dawson,,2022-06-08,RV Pond,21:11,22:02,,319.332599899682,11.416124411658355,5.770418360516053,0.22393028438091278,125.1003195431093
8c55caf3-1b46-4a07-978c-a14f3c218aad,2022-06-08 21:10:21 EDT,2022-06-08 22:02:44 EDT,bdh64@pitt.edu,bdh64@pitt.edu,2022-06-09 00:43:37 EDT,2022-06-09 00:43:37 EDT,1,create,,,,41.691999509040514,-80.500688412246,POINT (-80.500688412246 41.691999509040514),a3b2196b-73cd-44fd-afc1-579cba78d63f,Brandon Hoenig,,2022-06-08,RV Pond,21:11,22:02,Stopped bc heard thunder,319.0197163457051,4.80062423505747,3.28306929359825,0.4402275408960725,-1.0
6ea9b638-35c3-4037-9c8e-ceac2a1b86af,2022-06-09 10:41:53 EDT,2022-06-09 11:08:59 EDT,bdh64@pitt.edu,bdh64@pitt.edu,2022-06-09 11:21:34 EDT,2022-06-09 11:21:34 EDT,1,create,,,,41.6920809757854,-80.50072520770706,POINT (-80.50072520770706 41.6920809757854),80c840ac-011f-401a-bcb4-969ef3f28db3,Sydney Dawson,,2022-06-09,RV Pond,10:42,11:07,Walked perimeter of pond; no salamanders sited; frogs jumped int water upon approach ,319.4246507193893,14.636823117281613,6.440295934337702,0.4293980896472922,77.60905959367113
150f01ae-99cf-4426-9f1b-45b95142991f,2022-06-09 10:33:54 EDT,2022-06-09 11:09:02 EDT,bdh64@pitt.edu,bdh64@pitt.edu,2022-06-09 11:45:03 EDT,2022-06-09 11:45:03 EDT,1,create,,,,41.69211980864854,-80.50098213964723,POINT (-80.50098213964723 41.69211980864854),31b3fcb2-f323-49d2-83f4-cafeacafea55,Emily Jolly,,2022-06-09,RV Pond,10:34,11:07,"Walked parameter of pond, no salamanders sighted,  frogs into water upon approach",323.19613278098404,4.598655943941577,3.560463529098372,1.059999942779527,277.403564453125
51f233ba-6e22-4a55-b538-c401e39bd1bd,2022-06-09 10:33:57 EDT,2022-06-09 11:08:48 EDT,bdh64@pitt.edu,bdh64@pitt.edu,2022-06-09 11:45:04 EDT,2022-06-09 11:45:04 EDT,1,create,,,,41.6919693881518,-80.50045799092223,POINT (-80.50045799092223 41.6919693881518),52a17e0f-3b4a-4b5f-a8a7-6c684428c80a,Myah Madril,,2022-06-09,RV Pond,10:34,11:07,"walked perimeter of pond, no salamanders spotted, frogs into water upon approach ",319.2183265432574,51.116063562266675,6.934002868691825,0.5281675457954407,315.87475389289625
1f6f8ab2-c0ad-4cf7-8317-c73ba5aacd7e,2022-06-09 10:42:23 EDT,2022-06-09 11:08:31 EDT,bdh64@pitt.edu,bdh64@pitt.edu,2022-06-09 11:45:05 EDT,2022-06-09 11:45:05 EDT,1,create,,,,41.69149895058539,-80.4991015445192,POINT (-80.4991015445192 41.69149895058539),cfafd5ce-ed6d-4c93-bafb-e22c41750965,Brandon Hoenig,,2022-06-09,RV Pond,10:42,11:07,Walked perimeter of pond. No salamdera sighted. Frogs into water upon approach. ,317.11468505859375,62.0,2.5031626224517822,-1.0,-1.0
89cddac1-e088-4066-9f9b-b4ea808a4292,2022-06-08 21:11:41 EDT,2022-06-09 11:45:10 EDT,bdh64@pitt.edu,bdh64@pitt.edu,2022-06-09 11:45:14 EDT,2022-06-09 11:45:14 EDT,1,create,,,,41.69197273496927,-80.50070645630991,POINT (-80.50070645630991 41.69197273496927),5c5e6059-302d-46a0-a77b-0fd9a67939df,Myah Madril,,2022-06-08,RV Pond,21:11,22:03,,318.9018332745731,10.88773578170371,6.469062535426543,0.47350701689720154,192.28927217386973
90bf7590-701f-4ecb-8d9a-1d7b2c2d8e39,2022-06-08 21:11:27 EDT,2022-06-09 17:05:45 EDT,bdh64@pitt.edu,bdh64@pitt.edu,2022-06-09 00:27:59 EDT,2022-06-09 17:05:54 EDT,2,update,,,,41.69205460980083,-80.50065531750728,POINT (-80.50065531750728 41.69205460980083),d1711bad-16b8-4d10-ab4a-efaa723d61ee,Sydney Dawson,,2022-06-08,RV Pond,21:11,22:02,,319.332599899682,11.416124411658355,5.770418360516053,0.22393028438091278,125.1003195431093
ff15a928-5a5a-4152-80af-f85fb00372ea,2022-06-14 21:43:57 EDT,2022-06-14 22:47:09 EDT,bdh64@pitt.edu,bdh64@pitt.edu,2022-06-15 01:38:57 EDT,2022-06-15 01:38:57 EDT,1,create,,,,41.638841121945276,-80.49532308697779,POINT (-80.49532308697779 41.638841121945276),50b305af-da0f-40ba-af50-5ad926679f64,Sydney Dawson,,2022-06-14,Tuttle Pond,21:44,22:47,,309.9865847155452,16.537473217033636,10.405164626893493,0.1444077491760254,-1.0
20434282-9af9-494b-b0d9-eca2ce0aad30,2022-06-14 23:02:07 EDT,2022-06-14 23:27:58 EDT,bdh64@pitt.edu,bdh64@pitt.edu,2022-06-15 01:38:58 EDT,2022-06-15 01:38:58 EDT,1,create,,,,41.638791894514696,-80.49531976477891,POINT (-80.49531976477891 41.638791894514696),50b305af-da0f-40ba-af50-5ad926679f64,Sydney Dawson,,2022-06-14,Tuttle Pond,23:02,23:27,,310.0574945185207,16.427594578507087,8.026001009088066,0.3716513216495514,273.7515353364797
e3e8dd66-a6a5-4d03-996a-312c14d8a1cc,2022-06-14 23:01:02 EDT,2022-06-14 23:28:05 EDT,bdh64@pitt.edu,bdh64@pitt.edu,2022-06-15 02:14:47 EDT,2022-06-15 02:14:47 EDT,1,create,,,,41.63862434765944,-80.49525704744691,POINT (-80.49525704744691 41.63862434765944),3015be30-63d5-4714-a1fb-2d558b029ae0,Myah Madril,,2022-06-14,Tuttle Pond,23:01,23:28,,310.055710466338,11.995139965484716,6.401483311140863,0.38389351963996887,335.59688513178196
840f5e78-65f2-4bc7-9994-b9a028372010,2022-06-14 21:43:51 EDT,2022-06-15 01:34:23 EDT,bdh64@pitt.edu,bdh64@pitt.edu,2022-06-15 02:14:48 EDT,2022-06-15 02:14:48 EDT,1,create,,,,41.6386873502968,-80.49539481908101,POINT (-80.49539481908101 41.6386873502968),3015be30-63d5-4714-a1fb-2d558b029ae0,Myah Madril,,2022-06-14,Tuttle Pond,21:44,22:46,,310.34232625737786,5.261946251797004,2.4771876545769183,0.1545460290827599,-1.0
770e0de1-30cb-4594-83ba-c0ca3c2d6efd,2022-06-15 21:58:49 EDT,2022-06-15 23:32:47 EDT,bdh64@pitt.edu,bdh64@pitt.edu,2022-06-16 00:49:09 EDT,2022-06-16 00:49:09 EDT,1,create,,,,41.63857803345572,-80.49549004814173,POINT (-80.49549004814173 41.63857803345572),814a1b05-6a38-45ee-8286-481d130d6142,Sydney Dawson,,2022-06-15,Tuttle Pond,21:58,23:32,,309.6510551699654,24.452286343532336,6.609281068098751,0.25480833649635315,142.10495795457837
26cce113-c768-419c-b48e-b4febce843bd,2022-06-15 21:58:12 EDT,2022-06-16 00:50:26 EDT,bdh64@pitt.edu,bdh64@pitt.edu,2022-06-16 01:28:57 EDT,2022-06-16 01:28:57 EDT,1,create,,,,41.63862448288683,-80.49557151117455,POINT (-80.49557151117455 41.63862448288683),9d27c563-2405-4c93-a481-493845a24936,Myah Madril,,2022-06-15,Tuttle Pond,21:58,23:32,,309.5521240234375,22.44821301654888,66.82601165771484,-1.0,-1.0
2e14c9a7-cf87-445f-abc4-3b7a22259efc,2022-06-14 23:01:52 EDT,2022-06-14 23:30:40 EDT,bdh64@pitt.edu,bdh64@pitt.edu,2022-06-16 10:01:07 EDT,2022-06-16 10:01:07 EDT,1,create,,,,41.63851073946956,-80.49539906911598,POINT (-80.49539906911598 41.63851073946956),8efa7168-f2bc-4cef-ad71-b2ced4cdaa14,Emily Jolly,,2022-06-14,Tuttle Pond,23:01,23:28,,316.2293357849121,6.7052018373201525,6.0,3.559999942779541,216.5625
32ab862e-0abc-4024-87c4-431ec502f31e,2022-06-14 21:44:04 EDT,2022-06-15 21:58:08 EDT,bdh64@pitt.edu,bdh64@pitt.edu,2022-06-16 10:01:07 EDT,2022-06-16 10:01:07 EDT,1,create,,,,41.63864690348678,-80.49526663504587,POINT (-80.49526663504587 41.63864690348678),8efa7168-f2bc-4cef-ad71-b2ced4cdaa14,Emily Jolly,,2022-06-14,Tuttle Pond,21:44,22:47,,311.06856922153383,4.5986982060824975,3.560408943107863,0.0,-1.0
a30d215b-c546-4f8a-b435-f3d471e382fc,2022-06-15 21:58:12 EDT,2022-06-16 10:00:08 EDT,bdh64@pitt.edu,bdh64@pitt.edu,2022-06-16 10:01:08 EDT,2022-06-16 10:01:08 EDT,1,create,,,,41.63871877830628,-80.49531315460847,POINT (-80.49531315460847 41.63871877830628),8efa7168-f2bc-4cef-ad71-b2ced4cdaa14,Emily Jolly,,2022-06-15,Tuttle Pond,21:58,23:31,,310.00381088256836,8.123392785218797,3.0,1.6799999475479126,110.0390625
acd97094-7bea-4b96-b0dd-ae6063700126,2022-06-16 10:34:32 EDT,2022-06-16 10:56:17 EDT,bdh64@pitt.edu,bdh64@pitt.edu,2022-06-16 11:15:53 EDT,2022-06-16 11:15:53 EDT,1,create,,,,41.63878411747724,-80.49535076880329,POINT (-80.49535076880329 41.63878411747724),242a19df-94e9-451c-968b-9f9a448b632e,Myah Madril,,2022-06-16,Tuttle Pond,10:34,10:56,,309.8690235099398,11.723250143794647,6.882715533694083,0.039759185165166855,101.78570928670844
1f1c228c-38a4-4343-80a7-0bd668cad4cd,2022-06-16 10:34:28 EDT,2022-06-16 10:56:08 EDT,bdh64@pitt.edu,bdh64@pitt.edu,2022-06-16 11:45:26 EDT,2022-06-16 11:45:26 EDT,1,create,,,,41.6388164031216,-80.49509994219376,POINT (-80.49509994219376 41.6388164031216),86282822-d6fd-4217-a1a1-8952738626aa,Sydney Dawson,,2022-06-16,Tuttle Pond,10:34,10:55,,310.6130745377561,61.70667724169434,8.70119240958505,1.2863645553588867,348.4870495302189
cdea43be-55a5-4144-8600-054380758627,2022-06-14 21:40:48 EDT,2022-06-14 22:54:53 EDT,bdh64@pitt.edu,bdh64@pitt.edu,2022-06-22 09:17:31 EDT,2022-06-22 09:17:31 EDT,1,create,,,,41.63856423920858,-80.49550563673132,POINT (-80.49550563673132 41.63856423920858),bbf6d37c-4cc2-4bcd-af54-f8e923bc140f,Brandon Hoenig,,2022-06-14,Tuttle Pond,21:35,22:47,Ended at 10:47 to refill bags. ,309.2545523168519,4.767516971645805,3.3309636680483385,0.0,-1.0
71b55b1d-8ca8-4203-9c66-306cf143fa1d,2022-06-14 22:59:41 EDT,2022-06-14 23:29:34 EDT,bdh64@pitt.edu,bdh64@pitt.edu,2022-06-22 09:17:32 EDT,2022-06-22 09:17:32 EDT,1,create,,,,41.63842774021859,-80.49466990257865,POINT (-80.49466990257865 41.63842774021859),bbf6d37c-4cc2-4bcd-af54-f8e923bc140f,Brandon Hoenig,,2022-06-14,Tuttle Pond,22:59,23:29,Restarted after reloading bags. ,310.9727642052625,27.744861884878695,13.902484389989445,0.6339596509933472,143.34111671441326
17b611f6-b34e-42df-980f-bdd8f8a6b60d,2022-06-15 21:58:16 EDT,2022-06-16 01:00:33 EDT,bdh64@pitt.edu,bdh64@pitt.edu,2022-06-22 09:17:32 EDT,2022-06-22 09:17:32 EDT,1,create,,,,41.63861636526359,-80.49548775028042,POINT (-80.49548775028042 41.63861636526359),bbf6d37c-4cc2-4bcd-af54-f8e923bc140f,Brandon Hoenig,,2022-06-15,Tuttle Pond,22:02,23:32,,309.3464945619926,4.799741984878,3.284358980286449,0.17266252531114695,-1.0
10eaf46c-a1b2-475c-abb2-a731fe9c56fe,2022-06-22 10:58:17 EDT,2022-06-22 12:12:11 EDT,bdh64@pitt.edu,bdh64@pitt.edu,2022-06-22 13:24:07 EDT,2022-06-22 13:24:07 EDT,1,create,,,,41.59226437638218,-80.35691039033864,POINT (-80.35691039033864 41.59226437638218),dd477999-dc70-46cc-9fff-2abb041d978f,Sydney Dawson,,2022-06-22,Tryon-Weber,10:58,12:12,,355.7989192502573,14.573620445197022,16.703647872450727,1.353523969650238,50.64508860399641
